f1_score,roc_auc,auprc
0.5714285714285714,0.8864406779661017,0.5412907744429484
0.5555555555555556,0.9525423728813559,0.7433531746031745
0.5128205128205128,0.9864406779661017,0.9183658008658008
0.7407407407407407,0.9966101694915254,0.9833333333333333
0.45161290322580644,0.8152542372881356,0.3430418717451824
0.6060606060606061,0.9457627118644069,0.6167224442224443
0.45454545454545453,0.9474576271186441,0.7834462269756387
0.4878048780487805,0.9966101694915255,0.9809090909090908
0.6896551724137931,0.9677966101694915,0.6960245310245311
0.7407407407407407,0.9983050847457627,0.9909090909090909
0.7407407407407407,0.9203389830508475,0.5711052754435108
0.6451612903225806,0.9593220338983051,0.6953463203463204
0.5714285714285714,0.9796610169491525,0.8233658008658008
0.7407407407407407,0.9949152542372882,0.9697979797979798
0.6060606060606061,0.9355932203389831,0.5687694168576523
0.5882352941176471,0.9915254237288136,0.9497222222222222
0.6451612903225806,0.9576271186440677,0.724057609057609
0.6451612903225806,0.9915254237288136,0.9497222222222222
0.8,0.9694915254237287,0.7784371184371184
0.6666666666666666,0.9983050847457627,0.9909090909090909
0.4827586206896552,0.8728813559322033,0.4489090479822745
0.5882352941176471,0.940677966101695,0.6153030303030304
0.5405405405405406,0.9050847457627119,0.508058729420622
0.5161290322580645,0.8949152542372881,0.4899062772975817
0.7142857142857143,0.9423728813559322,0.6504670329670329
0.8,0.988135593220339,0.932651515151515
0.6060606060606061,0.9203389830508475,0.5394124829418947
0.6666666666666666,1.0,0.9999999999999999
0.5128205128205128,0.976271186440678,0.8709415584415584
0.40816326530612246,0.8864406779661017,0.5887662337662337
0.5555555555555556,0.9491525423728813,0.769234975550765
0.7407407407407407,0.9288135593220339,0.5228732378732379
0.5882352941176471,0.9203389830508475,0.5214729225023342
0.6666666666666666,0.9779661016949153,0.8493578643578643
0.5405405405405406,0.9457627118644067,0.66243672993673
0.5555555555555556,0.9050847457627119,0.47099367952309135
0.6666666666666666,0.8966101694915254,0.48854489164086684
0.5882352941176471,0.9983050847457627,0.9909090909090909
0.6666666666666666,0.9491525423728814,0.6997527472527472
0.5128205128205128,0.9305084745762712,0.5765021008403363
0.6666666666666666,0.9322033898305084,0.5793808887191241
0.7142857142857143,0.9457627118644069,0.7110714285714285
0.4878048780487805,0.9372881355932203,0.6648354341736694
0.5263157894736842,0.952542372881356,0.7101839826839826
0.6896551724137931,0.9423728813559322,0.593389110889111
0.46511627906976744,0.9033898305084747,0.47057720057720054
0.6896551724137931,0.9983050847457627,0.9909090909090909
0.5185185185185185,0.8796610169491526,0.5226105812271514
0.5714285714285714,0.9915254237288136,0.9497222222222222
0.43243243243243246,0.8406779661016949,0.45669444886836186
0.5,0.9898305084745762,0.941540404040404
0.7142857142857143,0.9559322033898305,0.6918162393162394
0.6060606060606061,0.9610169491525424,0.7002913752913753
0.5405405405405406,0.9254237288135594,0.6402838389680494
0.625,0.9932203389830508,0.9572979797979798
0.4666666666666667,0.8610169491525423,0.5112716369088183
0.625,0.9898305084745762,0.9532467532467531
0.5517241379310345,0.8915254237288135,0.4637832102537985
0.6666666666666666,0.9694915254237289,0.8515508021390373
0.625,0.9932203389830508,0.9572979797979798
0.6060606060606061,0.8779661016949153,0.4364941338854382
0.6451612903225806,0.9915254237288136,0.9430122655122654
0.5,0.9661016949152542,0.7175396825396826
0.7142857142857143,1.0,0.9999999999999999
0.4878048780487805,0.940677966101695,0.6572835497835497
0.5555555555555556,0.9915254237288136,0.9430122655122654
0.5882352941176471,0.9389830508474576,0.6499108734402852
0.5263157894736842,0.9186440677966101,0.5370329232171337
0.6896551724137931,0.9355932203389831,0.6765919701213818
0.5882352941176471,0.9203389830508475,0.6405818691112808
0.47368421052631576,0.8677966101694916,0.4391654928366008
0.5405405405405406,0.9796610169491525,0.8811979686979686
0.6060606060606061,0.9711864406779661,0.8572358197358197
0.6666666666666666,0.8966101694915254,0.48520572263993317
0.5555555555555556,0.9593220338983051,0.815089355089355
0.47619047619047616,0.9491525423728814,0.7921330956625074
0.5555555555555556,0.8779661016949153,0.6228778467908902
0.5405405405405406,0.9627118644067797,0.8007815713698067
0.5714285714285714,0.952542372881356,0.6843697478991597
0.625,0.9559322033898305,0.7887029637029637
0.5,0.9915254237288136,0.9430122655122654
0.5555555555555556,0.9406779661016949,0.6928064041221935
0.5555555555555556,0.9372881355932203,0.6794160444818339
