run,f1_score,roc_auc,auprc
367,0.0,0.2135593220338983,0.09753337850699877
368,0.0,0.15593220338983052,0.09262825919787016
369,0.0,0.1440677966101695,0.09228299515056007
370,0.0,0.12372881355932204,0.09038917404505979
371,0.0,0.14745762711864407,0.0930612656136107
372,0.0,0.08644067796610168,0.08802192639190305
373,0.0,0.18644067796610167,0.09570280541806696
374,0.0,0.22711864406779658,0.09903200079346203
375,0.0,0.16949152542372883,0.09381155233866503
376,0.0,0.055932203389830494,0.0859716464844434
377,0.0,0.17796610169491522,0.09517227885527932
378,0.0,0.20847457627118643,0.09797860711555463
379,0.0,0.26440677966101694,0.10378104657868098
380,0.0,0.19491525423728812,0.09680550265176312
381,0.0,0.1593220338983051,0.09426172524198595
382,0.0,0.12372881355932203,0.0896413612834059
383,0.0,0.17966101694915254,0.09513745046519057
384,0.0,0.10847457627118642,0.08881581975292863
385,0.0,0.18305084745762712,0.09566989180015265
386,0.0,0.08813559322033895,0.08776867592995828
387,0.0,0.15932203389830507,0.09307691163827658
388,0.0,0.22372881355932198,0.09912776435199613
389,0.0,0.26271186440677974,0.10516691429163985
390,0.0,0.13898305084745763,0.09210483421015392
391,0.0,0.17796610169491522,0.09432008404078118
392,0.0,0.26101694915254237,0.10427594433518114
393,0.0,0.1864406779661017,0.0952738955676872
394,0.0,0.211864406779661,0.09861405278429858
395,0.0,0.1983050847457627,0.09649370696681313
396,0.0,0.2677966101694915,0.1043881131927929
397,0.0,0.16610169491525423,0.0938856127005128
398,0.0,0.2050847457627119,0.09684469272256802
399,0.0,0.15084745762711865,0.09291070797302103
400,0.0,0.18474576271186438,0.09569634049560996
401,0.0,0.18644067796610167,0.09552494946043763
402,0.0,0.17118644067796612,0.09378408318866681
403,0.0,0.1423728813559322,0.09207424786087723
404,0.0,0.16779661016949154,0.09394735711975515
405,0.0,0.18305084745762712,0.09461921256035888
406,0.0,0.18813559322033896,0.0957618651133752
407,0.0,0.20169491525423727,0.09741298594092654
408,0.0,0.18983050847457628,0.09673792739276293
409,0.0,0.13559322033898305,0.09102802447752573
410,0.0,0.21525423728813559,0.09875065111423958
411,0.0,0.15254237288135591,0.09220111228964743
412,0.0,0.20677966101694914,0.09737690270279235
413,0.0,0.22033898305084745,0.09942759046703137
414,0.0,0.17288135593220336,0.09417425961824413
415,0.0,0.235593220338983,0.10014207865206683
416,0.0,0.123728813559322,0.09044922732880638
417,0.0,0.19491525423728814,0.09751980497812168
418,0.0,0.21016949152542375,0.09810070148758893
419,0.0,0.15423728813559323,0.09362507919149154
420,0.0,0.16779661016949152,0.0934531936987747
421,0.0,0.1728813559322034,0.09403745962439237
422,0.0,0.14745762711864405,0.09223885147643571
423,0.0,0.19661016949152543,0.09710776763471399
424,0.0,0.19830508474576272,0.09630986174501827
425,0.0,0.12372881355932204,0.0908081457770139
426,0.0,0.18474576271186438,0.0947077981453557
427,0.0,0.12881355932203392,0.09075179306294509
428,0.0,0.16271186440677968,0.09353640860017486
429,0.0,0.16271186440677968,0.09368548217023479
430,0.0,0.09999999999999999,0.08905160519392988
431,0.0,0.2271186440677966,0.0993763794692955
432,0.0,0.15254237288135594,0.09371441581269424
433,0.0,0.2305084745762712,0.09948612893301217
434,0.0,0.12033898305084745,0.08982063904173834
435,0.0,0.22033898305084745,0.09851625748476359
436,0.0,0.16271186440677965,0.09383356823640011
437,0.0,0.10508474576271186,0.08902326750196082
438,0.0,0.16610169491525423,0.09387630448545875
439,0.0,0.20677966101694917,0.09686851095536199
440,0.0,0.0694915254237288,0.08596008838503555
441,0.0,0.1610169491525424,0.09355411485571444
442,0.0,0.20847457627118646,0.09890523221805192
443,0.0,0.1559322033898305,0.09244372732492465
444,0.0,0.11864406779661017,0.09027305998955398
445,0.0,0.13389830508474576,0.09156309835762264
446,0.0,0.2016949152542373,0.09722276364509833
447,0.0,0.22542372881355932,0.0989755529317224
448,0.0,0.15762711864406778,0.09327669777222874
449,0.0,0.13389830508474576,0.09234548784450111
450,0.0,0.2627118644067796,0.10544516019519184
451,0.0,0.1254237288135593,0.09096827430409404
452,0.0,0.22203389830508474,0.09888333741185533
453,0.0,0.1847457627118644,0.09608457547561208
454,0.0,0.09999999999999998,0.08828524617503816
455,0.0,0.16779661016949154,0.09379498286626206
456,0.0,0.17118644067796607,0.0953403844415847
457,0.0,0.21864406779661016,0.09855107884959993
458,0.0,0.19152542372881357,0.09604921042652792
459,0.0,0.2542372881355932,0.10258789806322784
460,0.0,0.16779661016949154,0.09489693098532613
461,0.0,0.1440677966101695,0.09149576279000929
462,0.0,0.16949152542372883,0.09395648675905274
463,0.0,0.12881355932203387,0.09119445777284002
464,0.0,0.17627118644067796,0.09499781142313685
465,0.0,0.23389830508474577,0.10039433179017239
466,0.0,0.20677966101694917,0.09756183778833946
467,0.0,0.08983050847457628,0.08827817995771062
468,0.0,0.14915254237288136,0.09273680080619431
469,0.0,0.19152542372881357,0.09612272082789103
470,0.0,0.15084745762711865,0.09304532217486758
471,0.0,0.1864406779661017,0.09537087735674166
472,0.0,0.11694915254237287,0.09036115906449857
473,0.0,0.15254237288135594,0.09238380364367743
474,0.0,0.21016949152542375,0.0974551632106612
475,0.0,0.2288135593220339,0.09954527833775757
476,0.0,0.2033898305084746,0.09731127248039712
